,doublet
94_105_034__s112,0.0
94_105_053__s112,0.0
94_105_075__s112,0.0
94_105_094__s112,0.0
94_105_117__s112,0.0
94_106_049__s112,1.0
94_106_163__s112,0.0
94_106_192__s112,0.0
94_117_022__s112,0.0
94_117_027__s112,0.0
94_117_046__s112,0.0
94_117_058__s112,0.0
94_117_062__s112,0.0
94_117_117__s112,0.0
94_129_028__s112,0.0
94_129_075__s112,0.0
94_129_089__s112,0.0
94_129_090__s112,0.0
94_129_093__s112,0.0
94_129_133__s112,0.0
94_129_177__s112,0.0
94_130_044__s112,0.0
94_130_068__s112,0.0
94_130_118__s112,0.0
94_141_078__s112,0.0
94_141_094__s112,0.0
94_142_047__s112,0.0
94_142_075__s112,0.0
94_153_029__s112,0.0
94_153_046__s112,0.0
94_153_091__s112,0.0
94_153_106__s112,0.0
94_153_158__s112,0.0
94_153_181__s112,0.0
94_154_115__s112,0.0
94_165_025__s112,0.0
94_165_094__s112,0.0
94_165_099__s112,0.0
94_165_189__s112,0.0
94_166_016__s112,0.0
94_166_088__s112,0.0
94_166_090__s112,0.0
94_177_007__s112,0.0
94_177_086__s112,0.0
94_177_090__s112,0.0
94_177_095__s112,1.0
94_177_183__s112,0.0
94_177_184__s112,0.0
94_178_002__s112,0.0
94_178_161__s112,0.0
94_189_045__s112,0.0
94_189_106__s112,0.0
94_189_119__s112,0.0
94_189_140__s112,0.0
94_189_177__s112,0.0
94_190_018__s112,0.0
94_190_036__s112,1.0
94_190_151__s112,0.0
95_105_003__s112,0.0
95_105_007__s112,0.0
95_105_039__s112,0.0
95_105_045__s112,0.0
95_105_171__s112,0.0
95_105_180__s112,0.0
95_105_184__s112,0.0
95_106_076__s112,0.0
95_106_098__s112,0.0
95_117_038__s112,0.0
95_117_048__s112,0.0
95_117_119__s112,0.0
95_117_134__s112,0.0
95_130_044__s112,0.0
95_130_152__s112,0.0
95_141_022__s112,0.0
95_141_031__s112,0.0
95_141_038__s112,0.0
95_141_048__s112,0.0
95_141_107__s112,0.0
95_142_033__s112,0.0
95_142_037__s112,0.0
95_142_070__s112,0.0
95_142_072__s112,0.0
95_142_098__s112,0.0
95_142_115__s112,0.0
95_142_178__s112,0.0
95_142_192__s112,0.0
95_153_009__s112,0.0
95_153_054__s112,0.0
95_153_082__s112,0.0
95_153_165__s112,1.0
95_153_186__s112,0.0
95_154_007__s112,0.0
95_154_060__s112,0.0
95_165_022__s112,0.0
95_165_029__s112,1.0
95_165_048__s112,0.0
95_165_054__s112,0.0
95_165_061__s112,0.0
95_165_081__s112,0.0
95_165_143__s112,0.0
95_165_146__s112,0.0
95_166_019__s112,0.0
95_166_041__s112,1.0
95_166_090__s112,0.0
95_166_122__s112,0.0
95_177_040__s112,0.0
95_177_042__s112,0.0
95_177_045__s112,0.0
95_177_064__s112,1.0
95_177_116__s112,0.0
95_177_140__s112,0.0
95_178_107__s112,0.0
95_178_120__s112,0.0
95_178_169__s112,0.0
95_189_029__s112,0.0
95_189_037__s112,0.0
95_189_044__s112,0.0
95_189_073__s112,0.0
95_189_134__s112,0.0
95_189_140__s112,0.0
95_190_006__s112,1.0
96_105_007__s112,0.0
96_105_022__s112,0.0
96_105_074__s112,0.0
96_105_086__s112,0.0
96_105_144__s112,0.0
96_117_084__s112,0.0
96_117_124__s112,0.0
96_117_146__s112,0.0
96_117_155__s112,0.0
96_129_063__s112,0.0
96_129_143__s112,0.0
96_130_051__s112,0.0
96_130_095__s112,0.0
96_130_125__s112,0.0
96_130_171__s112,0.0
96_141_071__s112,0.0
96_141_174__s112,0.0
96_142_088__s112,0.0
96_142_120__s112,0.0
96_153_016__s112,0.0
96_153_039__s112,1.0
96_153_047__s112,0.0
96_153_100__s112,0.0
96_153_151__s112,1.0
96_153_190__s112,0.0
96_154_091__s112,0.0
96_154_119__s112,0.0
96_154_168__s112,0.0
96_165_132__s112,0.0
96_166_021__s112,0.0
96_177_084__s112,0.0
96_177_109__s112,0.0
96_178_019__s112,0.0
96_178_125__s112,0.0
96_178_126__s112,0.0
96_190_151__s112,0.0
64_106_032__s112,0.0
64_106_167__s112,0.0
64_106_171__s112,0.0
64_106_183__s112,1.0
64_117_157__s112,0.0
64_118_102__s112,0.0
64_118_103__s112,0.0
64_118_169__s112,0.0
64_129_005__s112,0.0
64_129_028__s112,0.0
64_129_137__s112,0.0
64_130_068__s112,0.0
64_141_077__s112,0.0
64_142_005__s112,0.0
64_142_052__s112,0.0
64_142_073__s112,0.0
64_142_134__s112,0.0
64_153_092__s112,0.0
64_153_107__s112,0.0
64_153_111__s112,0.0
64_153_114__s112,1.0
64_153_117__s112,0.0
64_153_140__s112,0.0
64_153_145__s112,0.0
64_153_149__s112,0.0
64_154_078__s112,0.0
64_154_079__s112,0.0
64_154_080__s112,0.0
64_154_149__s112,0.0
64_165_125__s112,0.0
64_166_038__s112,0.0
64_166_111__s112,0.0
64_177_173__s112,0.0
64_177_183__s112,0.0
64_178_054__s112,0.0
64_178_094__s112,0.0
64_189_108__s112,0.0
64_189_138__s112,0.0
64_190_025__s112,0.0
64_190_038__s112,1.0
64_190_071__s112,0.0
64_190_088__s112,1.0
64_190_095__s112,0.0
64_190_130__s112,0.0
63_105_011__s112,0.0
63_105_018__s112,0.0
63_106_026__s112,1.0
63_106_041__s112,0.0
63_106_099__s112,0.0
63_106_127__s112,0.0
63_106_142__s112,0.0
63_117_094__s112,1.0
63_117_112__s112,0.0
63_117_125__s112,0.0
63_117_129__s112,0.0
63_117_147__s112,0.0
63_118_086__s112,0.0
63_129_052__s112,0.0
63_129_070__s112,0.0
63_129_192__s112,0.0
63_130_149__s112,0.0
63_130_161__s112,0.0
63_130_192__s112,1.0
63_141_026__s112,1.0
63_141_072__s112,0.0
63_141_089__s112,0.0
63_141_113__s112,0.0
63_142_170__s112,0.0
63_153_131__s112,0.0
63_153_170__s112,0.0
63_154_035__s112,0.0
63_154_084__s112,0.0
63_166_026__s112,0.0
63_166_114__s112,0.0
63_166_154__s112,0.0
63_177_010__s112,0.0
63_177_123__s112,0.0
63_177_132__s112,0.0
63_177_172__s112,0.0
63_178_070__s112,0.0
63_178_121__s112,0.0
63_189_016__s112,0.0
63_189_105__s112,0.0
45_105_034__s112,0.0
45_105_065__s112,0.0
45_105_071__s112,0.0
45_105_095__s112,0.0
45_106_069__s112,1.0
45_106_106__s112,1.0
45_106_132__s112,0.0
45_106_163__s112,0.0
45_117_054__s112,1.0
45_117_081__s112,0.0
45_117_112__s112,0.0
45_117_187__s112,0.0
45_117_188__s112,1.0
45_118_045__s112,1.0
45_118_137__s112,0.0
45_130_008__s112,0.0
45_130_101__s112,0.0
45_130_151__s112,0.0
45_130_158__s112,0.0
45_141_012__s112,0.0
45_141_054__s112,0.0
45_141_084__s112,0.0
45_141_127__s112,0.0
45_141_182__s112,0.0
45_142_178__s112,0.0
45_142_187__s112,0.0
45_153_011__s112,0.0
45_153_087__s112,0.0
45_154_078__s112,0.0
45_154_156__s112,0.0
45_165_013__s112,0.0
45_165_019__s112,0.0
45_166_068__s112,0.0
45_166_190__s112,0.0
45_177_092__s112,1.0
45_177_186__s112,1.0
45_178_005__s112,0.0
45_178_051__s112,0.0
45_178_088__s112,0.0
45_178_130__s112,0.0
45_178_157__s112,0.0
45_178_188__s112,0.0
45_189_086__s112,0.0
45_190_037__s112,0.0
45_190_054__s112,0.0
90_105_007__s112,0.0
90_105_014__s112,0.0
90_105_070__s112,0.0
90_105_091__s112,0.0
90_105_169__s112,0.0
90_106_011__s112,0.0
90_106_028__s112,0.0
90_106_081__s112,0.0
90_106_101__s112,0.0
90_106_103__s112,1.0
90_106_188__s112,0.0
90_117_004__s112,1.0
90_117_031__s112,0.0
90_117_055__s112,0.0
90_117_065__s112,0.0
90_118_059__s112,0.0
90_129_029__s112,0.0
90_129_191__s112,0.0
90_130_045__s112,0.0
90_130_111__s112,0.0
90_130_142__s112,0.0
90_141_028__s112,0.0
90_141_096__s112,0.0
90_142_029__s112,0.0
90_142_030__s112,0.0
90_153_062__s112,0.0
90_154_031__s112,0.0
90_154_090__s112,0.0
90_165_007__s112,0.0
90_165_018__s112,0.0
90_165_107__s112,0.0
90_165_141__s112,0.0
90_166_014__s112,0.0
90_166_077__s112,0.0
90_166_095__s112,0.0
90_166_189__s112,0.0
90_177_130__s112,1.0
90_178_036__s112,0.0
90_178_081__s112,0.0
90_189_048__s112,0.0
90_189_054__s112,0.0
90_189_091__s112,0.0
90_189_192__s112,0.0
90_190_039__s112,1.0
90_190_090__s112,0.0
90_190_106__s112,1.0
86_105_159__s112,1.0
86_105_169__s112,0.0
86_106_110__s112,1.0
86_117_022__s112,0.0
86_118_038__s112,0.0
86_118_115__s112,1.0
86_129_027__s112,0.0
86_129_046__s112,0.0
86_129_123__s112,0.0
86_130_079__s112,1.0
86_141_095__s112,0.0
86_141_161__s112,0.0
86_142_068__s112,0.0
86_142_079__s112,0.0
86_153_010__s112,0.0
86_153_120__s112,1.0
86_153_143__s112,0.0
86_154_034__s112,0.0
86_154_054__s112,0.0
86_165_020__s112,0.0
86_165_083__s112,0.0
86_165_150__s112,0.0
86_166_107__s112,0.0
86_166_130__s112,0.0
86_166_144__s112,0.0
86_177_067__s112,0.0
86_177_158__s112,0.0
86_178_019__s112,0.0
86_178_038__s112,0.0
86_178_100__s112,0.0
86_178_108__s112,0.0
86_189_084__s112,0.0
86_190_011__s112,0.0
86_190_100__s112,0.0
50_105_015__s112,0.0
50_105_104__s112,0.0
50_106_018__s112,0.0
50_106_064__s112,0.0
50_117_064__s112,0.0
50_117_079__s112,0.0
50_118_049__s112,0.0
50_129_044__s112,0.0
50_130_044__s112,0.0
50_130_097__s112,1.0
50_130_117__s112,0.0
50_153_082__s112,0.0
50_153_087__s112,0.0
50_153_183__s112,0.0
50_154_004__s112,0.0
50_154_011__s112,0.0
50_154_127__s112,0.0
50_154_191__s112,0.0
50_165_041__s112,0.0
50_165_048__s112,0.0
50_165_053__s112,0.0
50_165_149__s112,1.0
50_166_002__s112,0.0
50_166_087__s112,0.0
50_166_090__s112,0.0
50_177_004__s112,0.0
50_177_150__s112,1.0
50_177_158__s112,1.0
50_178_069__s112,0.0
50_178_116__s112,0.0
50_189_044__s112,0.0
50_189_066__s112,0.0
50_189_117__s112,0.0
50_190_015__s112,0.0
50_190_095__s112,0.0
50_190_182__s112,1.0
76_105_145__s112,0.0
76_105_154__s112,0.0
76_105_188__s112,0.0
76_106_001__s112,1.0
76_106_059__s112,0.0
76_106_138__s112,0.0
76_106_156__s112,0.0
76_117_039__s112,0.0
76_117_044__s112,0.0
76_117_048__s112,0.0
76_117_052__s112,0.0
76_118_080__s112,0.0
76_118_108__s112,0.0
76_129_038__s112,0.0
76_129_063__s112,0.0
76_129_070__s112,0.0
76_129_105__s112,0.0
76_129_158__s112,0.0
76_130_064__s112,0.0
76_141_007__s112,0.0
76_141_145__s112,0.0
76_142_009__s112,0.0
76_142_011__s112,0.0
76_142_187__s112,0.0
76_153_100__s112,0.0
76_153_130__s112,0.0
76_153_151__s112,0.0
76_154_041__s112,0.0
76_154_074__s112,0.0
76_165_074__s112,0.0
76_165_105__s112,0.0
76_166_089__s112,0.0
76_166_105__s112,0.0
76_177_030__s112,1.0
76_177_033__s112,0.0
76_177_078__s112,0.0
76_177_158__s112,0.0
76_177_171__s112,0.0
76_178_012__s112,0.0
76_178_156__s112,0.0
76_178_187__s112,0.0
76_189_108__s112,0.0
76_189_168__s112,0.0
76_189_190__s112,0.0
76_190_063__s112,1.0
76_190_064__s112,0.0
73_105_006__s112,0.0
73_105_188__s112,0.0
73_106_020__s112,0.0
73_106_064__s112,0.0
73_106_071__s112,0.0
73_106_167__s112,0.0
73_117_004__s112,0.0
73_117_066__s112,0.0
73_117_121__s112,0.0
73_117_139__s112,0.0
73_117_148__s112,0.0
73_118_053__s112,0.0
73_118_068__s112,0.0
73_118_083__s112,0.0
73_118_101__s112,0.0
73_129_075__s112,0.0
73_129_079__s112,0.0
73_129_087__s112,0.0
73_130_083__s112,0.0
73_130_119__s112,0.0
73_130_135__s112,0.0
73_141_021__s112,0.0
73_141_105__s112,0.0
73_142_020__s112,1.0
73_142_025__s112,0.0
73_142_041__s112,0.0
73_142_098__s112,0.0
73_142_128__s112,0.0
73_153_047__s112,0.0
73_153_102__s112,0.0
73_153_127__s112,0.0
73_153_162__s112,0.0
73_153_179__s112,0.0
73_153_188__s112,0.0
73_154_147__s112,0.0
73_154_179__s112,0.0
73_165_008__s112,0.0
73_165_074__s112,0.0
73_165_081__s112,0.0
73_165_179__s112,0.0
73_166_094__s112,1.0
73_166_117__s112,0.0
73_177_013__s112,0.0
73_177_040__s112,1.0
73_177_053__s112,1.0
73_177_073__s112,0.0
73_177_126__s112,0.0
73_177_128__s112,0.0
73_178_020__s112,0.0
73_178_133__s112,0.0
73_178_189__s112,0.0
73_189_028__s112,0.0
73_189_156__s112,0.0
73_190_014__s112,0.0
73_190_030__s112,0.0
73_190_042__s112,0.0
73_190_116__s112,0.0
73_190_141__s112,1.0
73_190_167__s112,0.0
73_190_168__s112,0.0
73_190_189__s112,0.0
44_105_052__s112,0.0
44_105_102__s112,0.0
44_105_110__s112,0.0
44_105_117__s112,0.0
44_106_029__s112,0.0
44_106_031__s112,0.0
44_106_078__s112,0.0
44_117_097__s112,1.0
44_117_129__s112,0.0
44_118_097__s112,0.0
44_118_109__s112,0.0
44_118_130__s112,0.0
44_118_162__s112,0.0
44_129_159__s112,0.0
44_130_067__s112,0.0
44_130_093__s112,1.0
44_130_102__s112,0.0
44_142_110__s112,1.0
44_153_054__s112,0.0
44_153_132__s112,0.0
44_153_173__s112,0.0
44_154_018__s112,0.0
44_154_067__s112,0.0
44_154_103__s112,0.0
44_154_152__s112,0.0
44_165_120__s112,0.0
44_165_137__s112,0.0
44_165_154__s112,0.0
44_165_158__s112,0.0
44_165_179__s112,0.0
44_165_186__s112,0.0
44_165_188__s112,0.0
44_166_001__s112,0.0
44_166_113__s112,0.0
44_166_147__s112,0.0
44_166_179__s112,0.0
44_177_039__s112,1.0
44_177_167__s112,0.0
44_177_189__s112,1.0
44_178_055__s112,0.0
44_189_032__s112,0.0
44_189_071__s112,0.0
44_189_081__s112,0.0
44_189_096__s112,0.0
44_189_162__s112,0.0
44_189_190__s112,0.0
44_190_050__s112,0.0
44_190_091__s112,1.0
44_190_188__s112,1.0
09_105_085__s112,0.0
09_106_004__s112,0.0
09_106_031__s112,1.0
09_106_043__s112,0.0
09_106_081__s112,0.0
09_106_148__s112,0.0
09_117_114__s112,1.0
09_117_118__s112,0.0
09_117_119__s112,0.0
09_117_140__s112,0.0
09_129_048__s112,0.0
09_129_171__s112,0.0
09_129_175__s112,1.0
09_130_054__s112,0.0
09_130_129__s112,1.0
09_142_074__s112,0.0
09_142_137__s112,0.0
09_153_124__s112,0.0
09_153_128__s112,0.0
09_153_167__s112,0.0
09_154_038__s112,0.0
09_154_113__s112,0.0
09_154_171__s112,0.0
09_166_053__s112,0.0
09_166_129__s112,0.0
09_166_152__s112,0.0
09_177_024__s112,0.0
09_177_099__s112,0.0
09_177_190__s112,0.0
09_189_059__s112,0.0
09_189_091__s112,0.0
09_189_122__s112,0.0
09_190_040__s112,0.0
09_190_075__s112,0.0
46_105_025__s112,0.0
46_105_065__s112,0.0
46_105_151__s112,0.0
46_106_129__s112,0.0
46_117_059__s112,0.0
46_117_131__s112,0.0
46_117_149__s112,0.0
46_118_134__s112,0.0
46_129_036__s112,0.0
46_129_084__s112,0.0
46_129_094__s112,0.0
46_129_157__s112,0.0
46_141_042__s112,0.0
46_141_108__s112,0.0
46_141_183__s112,0.0
46_142_012__s112,0.0
46_142_085__s112,0.0
46_142_092__s112,0.0
46_142_102__s112,0.0
46_142_124__s112,0.0
46_142_142__s112,1.0
46_142_163__s112,0.0
46_142_186__s112,0.0
46_153_036__s112,0.0
46_153_080__s112,0.0
46_153_167__s112,0.0
46_165_044__s112,0.0
46_166_130__s112,0.0
46_166_187__s112,0.0
46_177_068__s112,0.0
46_177_088__s112,0.0
46_177_153__s112,0.0
46_177_181__s112,1.0
46_177_188__s112,0.0
46_178_113__s112,0.0
46_190_067__s112,1.0
61_105_118__s112,1.0
61_106_030__s112,0.0
61_106_080__s112,0.0
61_106_101__s112,1.0
61_106_111__s112,0.0
61_106_132__s112,0.0
61_106_146__s112,1.0
61_106_155__s112,0.0
61_106_168__s112,0.0
61_106_190__s112,1.0
61_117_015__s112,0.0
61_117_025__s112,0.0
61_117_074__s112,1.0
61_117_080__s112,1.0
61_117_081__s112,0.0
61_117_094__s112,0.0
61_117_098__s112,0.0
61_117_118__s112,1.0
61_118_167__s112,0.0
61_118_174__s112,1.0
61_118_192__s112,0.0
61_129_076__s112,0.0
61_129_121__s112,0.0
61_129_180__s112,0.0
61_130_018__s112,0.0
61_130_128__s112,0.0
61_141_105__s112,0.0
61_141_147__s112,0.0
61_142_091__s112,0.0
61_153_009__s112,0.0
61_153_025__s112,1.0
61_153_087__s112,0.0
61_153_139__s112,1.0
61_153_170__s112,1.0
61_154_127__s112,0.0
61_154_151__s112,0.0
61_165_089__s112,0.0
61_166_007__s112,0.0
61_166_017__s112,0.0
61_166_097__s112,0.0
61_166_106__s112,0.0
61_166_164__s112,0.0
61_177_074__s112,1.0
61_177_111__s112,0.0
61_177_158__s112,1.0
61_177_179__s112,0.0
61_178_109__s112,0.0
61_178_111__s112,0.0
61_178_166__s112,0.0
61_178_183__s112,1.0
61_189_062__s112,0.0
61_189_082__s112,0.0
61_189_105__s112,0.0
61_189_124__s112,0.0
61_189_177__s112,0.0
61_190_136__s112,0.0
89_105_064__s113,0.0
89_105_080__s113,0.0
89_105_087__s113,0.0
89_106_024__s113,0.0
89_106_040__s113,0.0
89_106_110__s113,0.0
89_106_112__s113,0.0
89_106_134__s113,0.0
89_117_041__s113,0.0
89_117_105__s113,0.0
89_117_133__s113,0.0
89_118_002__s113,0.0
89_118_095__s113,0.0
89_118_155__s113,0.0
89_129_053__s113,0.0
89_141_003__s113,0.0
89_141_057__s113,0.0
89_141_082__s113,0.0
89_141_087__s113,0.0
89_141_124__s113,1.0
89_141_139__s113,0.0
89_142_056__s113,0.0
89_142_082__s113,0.0
89_142_178__s113,0.0
89_153_077__s113,0.0
89_154_017__s113,0.0
89_154_018__s113,0.0
89_154_028__s113,0.0
89_165_029__s113,0.0
89_165_052__s113,0.0
89_165_109__s113,0.0
89_166_020__s113,0.0
89_166_072__s113,0.0
89_166_099__s113,0.0
89_166_134__s113,0.0
89_166_146__s113,0.0
89_177_107__s113,0.0
89_177_125__s113,0.0
89_177_161__s113,1.0
89_178_036__s113,1.0
89_189_192__s113,0.0
89_190_114__s113,0.0
66_105_047__s113,0.0
66_105_132__s113,0.0
66_105_145__s113,0.0
66_105_156__s113,0.0
66_106_021__s113,0.0
66_106_023__s113,1.0
66_106_045__s113,0.0
66_106_109__s113,1.0
66_106_113__s113,1.0
66_106_160__s113,0.0
66_117_008__s113,0.0
66_117_029__s113,0.0
66_117_031__s113,0.0
66_117_032__s113,0.0
66_117_115__s113,1.0
66_117_167__s113,0.0
66_129_062__s113,0.0
66_129_162__s113,0.0
66_130_058__s113,0.0
66_130_074__s113,0.0
66_142_026__s113,0.0
66_142_135__s113,0.0
66_142_159__s113,0.0
66_153_091__s113,1.0
66_153_101__s113,0.0
66_154_113__s113,0.0
66_165_084__s113,0.0
66_166_016__s113,0.0
66_166_023__s113,0.0
66_166_075__s113,0.0
66_166_091__s113,0.0
66_177_028__s113,0.0
66_177_080__s113,0.0
66_177_085__s113,0.0
66_177_090__s113,0.0
66_178_087__s113,0.0
66_178_094__s113,0.0
66_178_103__s113,0.0
66_178_106__s113,0.0
66_189_081__s113,0.0
66_189_086__s113,0.0
66_189_140__s113,0.0
66_190_029__s113,1.0
66_190_041__s113,0.0
66_190_084__s113,1.0
66_190_115__s113,0.0
66_190_145__s113,0.0
25_105_003__s113,0.0
25_106_016__s113,0.0
25_117_175__s113,0.0
25_117_185__s113,0.0
25_118_040__s113,0.0
25_118_161__s113,0.0
25_118_179__s113,0.0
25_129_023__s113,0.0
25_129_167__s113,0.0
25_130_021__s113,0.0
25_130_183__s113,0.0
25_142_126__s113,0.0
25_142_162__s113,0.0
25_154_189__s113,0.0
25_165_008__s113,0.0
25_165_011__s113,0.0
25_165_018__s113,0.0
25_165_027__s113,0.0
25_165_039__s113,0.0
25_165_044__s113,0.0
25_165_045__s113,0.0
25_165_070__s113,0.0
25_165_162__s113,1.0
25_165_180__s113,0.0
25_166_053__s113,0.0
25_166_075__s113,0.0
25_166_137__s113,0.0
25_166_139__s113,0.0
25_166_176__s113,0.0
25_177_137__s113,0.0
25_178_031__s113,0.0
25_178_055__s113,0.0
25_189_033__s113,0.0
25_190_019__s113,0.0
25_190_024__s113,0.0
25_190_044__s113,0.0
25_190_065__s113,1.0
25_190_113__s113,0.0
25_190_188__s113,0.0
37_105_045__s113,0.0
37_105_175__s113,0.0
37_106_037__s113,0.0
37_106_054__s113,0.0
37_106_125__s113,0.0
37_106_137__s113,1.0
37_106_162__s113,0.0
37_117_016__s113,0.0
37_117_031__s113,0.0
37_117_057__s113,0.0
37_117_141__s113,1.0
37_117_162__s113,0.0
37_118_013__s113,0.0
37_118_058__s113,1.0
37_118_113__s113,0.0
37_118_117__s113,0.0
37_118_154__s113,0.0
37_129_038__s113,0.0
37_129_063__s113,0.0
37_129_068__s113,0.0
37_129_130__s113,0.0
37_129_192__s113,0.0
37_130_088__s113,0.0
37_130_104__s113,0.0
37_130_151__s113,0.0
37_141_010__s113,0.0
37_141_079__s113,0.0
37_141_129__s113,0.0
37_141_168__s113,0.0
37_141_178__s113,0.0
37_142_149__s113,0.0
37_153_029__s113,0.0
37_153_080__s113,0.0
37_153_136__s113,0.0
37_154_056__s113,0.0
37_154_065__s113,0.0
37_154_142__s113,0.0
37_165_037__s113,0.0
37_165_069__s113,0.0
37_165_191__s113,0.0
37_166_023__s113,0.0
37_166_024__s113,0.0
37_166_082__s113,0.0
37_166_159__s113,0.0
37_166_177__s113,0.0
37_177_060__s113,0.0
37_177_150__s113,0.0
37_178_103__s113,0.0
37_178_118__s113,0.0
37_178_185__s113,0.0
37_178_189__s113,1.0
37_178_191__s113,0.0
37_189_053__s113,0.0
37_189_098__s113,0.0
37_189_182__s113,0.0
52_105_059__s113,0.0
52_105_065__s113,0.0
52_105_158__s113,0.0
52_106_076__s113,0.0
52_106_133__s113,0.0
52_106_145__s113,0.0
52_106_150__s113,0.0
52_117_019__s113,0.0
52_117_090__s113,0.0
52_118_159__s113,0.0
52_118_178__s113,0.0
52_129_085__s113,0.0
52_129_136__s113,0.0
52_129_137__s113,0.0
52_130_051__s113,0.0
52_130_143__s113,0.0
52_130_162__s113,0.0
52_130_190__s113,0.0
52_141_025__s113,0.0
52_141_182__s113,0.0
52_142_054__s113,0.0
52_142_079__s113,0.0
52_142_104__s113,0.0
52_142_130__s113,0.0
52_142_141__s113,0.0
52_153_097__s113,0.0
52_153_156__s113,0.0
52_154_066__s113,0.0
52_165_039__s113,0.0
52_165_155__s113,0.0
52_166_029__s113,0.0
52_166_076__s113,0.0
52_177_022__s113,0.0
52_177_114__s113,0.0
52_177_136__s113,0.0
52_178_094__s113,0.0
52_178_106__s113,0.0
52_178_144__s113,0.0
52_178_186__s113,0.0
52_178_190__s113,0.0
52_189_008__s113,0.0
52_189_042__s113,0.0
52_189_108__s113,0.0
52_190_036__s113,0.0
52_190_081__s113,1.0
52_190_102__s113,1.0
52_190_152__s113,0.0
52_190_161__s113,1.0
85_105_135__s113,0.0
85_105_181__s113,0.0
85_106_126__s113,0.0
85_106_144__s113,0.0
85_106_154__s113,0.0
85_117_109__s113,0.0
85_118_032__s113,0.0
85_118_087__s113,0.0
85_118_181__s113,0.0
85_129_132__s113,0.0
85_130_119__s113,0.0
85_130_138__s113,0.0
85_141_072__s113,0.0
85_141_133__s113,0.0
85_141_164__s113,0.0
85_142_062__s113,0.0
85_142_089__s113,0.0
85_142_105__s113,0.0
85_142_158__s113,0.0
85_153_048__s113,0.0
85_154_023__s113,0.0
85_154_050__s113,0.0
85_165_183__s113,0.0
85_166_032__s113,0.0
85_166_144__s113,0.0
85_166_155__s113,0.0
85_166_187__s113,0.0
85_177_063__s113,0.0
85_177_144__s113,0.0
85_178_019__s113,0.0
85_178_096__s113,0.0
85_178_138__s113,0.0
85_178_176__s113,0.0
85_189_056__s113,0.0
85_189_130__s113,0.0
85_189_151__s113,0.0
85_189_159__s113,0.0
85_190_142__s113,0.0
85_190_192__s113,0.0
42_105_151__s113,0.0
42_105_180__s113,0.0
42_106_013__s113,1.0
42_106_091__s113,0.0
42_117_007__s113,0.0
42_117_040__s113,0.0
42_117_054__s113,0.0
42_117_130__s113,0.0
42_117_161__s113,0.0
42_117_177__s113,0.0
42_118_027__s113,0.0
42_129_015__s113,0.0
42_129_032__s113,0.0
42_129_051__s113,0.0
42_130_010__s113,0.0
42_130_150__s113,0.0
42_141_046__s113,0.0
42_141_150__s113,0.0
42_141_178__s113,0.0
42_142_012__s113,0.0
42_142_015__s113,0.0
42_142_043__s113,0.0
42_153_151__s113,0.0
42_153_155__s113,1.0
42_154_060__s113,0.0
42_165_005__s113,0.0
42_165_125__s113,0.0
42_165_139__s113,0.0
42_165_140__s113,0.0
42_166_127__s113,0.0
42_166_137__s113,0.0
42_177_065__s113,0.0
42_177_075__s113,0.0
42_177_089__s113,1.0
42_177_094__s113,0.0
42_177_124__s113,0.0
42_177_174__s113,0.0
42_177_192__s113,0.0
42_178_110__s113,0.0
42_189_016__s113,0.0
42_189_019__s113,0.0
42_189_096__s113,0.0
42_190_016__s113,0.0
42_190_137__s113,0.0
43_105_013__s113,0.0
43_105_038__s113,0.0
43_105_139__s113,0.0
43_105_140__s113,0.0
43_105_190__s113,0.0
43_106_019__s113,0.0
43_106_090__s113,0.0
43_106_133__s113,0.0
43_106_145__s113,1.0
43_106_162__s113,0.0
43_106_179__s113,0.0
43_117_106__s113,1.0
43_117_125__s113,0.0
43_118_139__s113,0.0
43_118_175__s113,1.0
43_118_183__s113,0.0
43_118_187__s113,0.0
43_129_008__s113,0.0
43_129_012__s113,0.0
43_129_068__s113,0.0
43_129_156__s113,0.0
43_130_001__s113,0.0
43_130_038__s113,0.0
43_130_067__s113,0.0
43_130_115__s113,0.0
43_130_130__s113,0.0
43_141_028__s113,0.0
43_141_095__s113,0.0
43_141_101__s113,0.0
43_141_184__s113,0.0
43_142_086__s113,0.0
43_142_105__s113,0.0
43_142_124__s113,0.0
43_153_149__s113,0.0
43_154_102__s113,0.0
43_154_103__s113,0.0
43_154_116__s113,0.0
43_165_012__s113,0.0
43_165_081__s113,0.0
43_165_116__s113,0.0
43_165_117__s113,0.0
43_165_181__s113,0.0
43_166_089__s113,0.0
43_178_046__s113,0.0
43_178_109__s113,0.0
43_178_127__s113,0.0
43_178_153__s113,0.0
43_189_144__s113,0.0
43_189_188__s113,0.0
13_105_004__s113,0.0
13_105_014__s113,0.0
13_106_071__s113,0.0
13_106_171__s113,0.0
13_117_024__s113,0.0
13_117_034__s113,0.0
13_117_091__s113,0.0
13_117_117__s113,0.0
13_117_146__s113,1.0
13_118_013__s113,0.0
13_118_084__s113,0.0
13_118_189__s113,0.0
13_129_020__s113,0.0
13_129_098__s113,0.0
13_129_185__s113,0.0
13_130_057__s113,1.0
13_130_072__s113,0.0
13_130_077__s113,0.0
13_130_106__s113,0.0
13_130_123__s113,1.0
13_130_147__s113,0.0
